etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Ally Financial Inc.,"7,566","2,48,997",,,ALLY FINANCIAL,ALLY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Alphabet Inc., Class A","3,276","39,90,823",,,ALPHABET,GOOG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Alphabet Inc., Class C, NVS","2,886","35,11,339",,,ALPHABET NVS,GOOG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Altria Group Inc.,"19,812","9,32,551",,,ALTRIA,MO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Amazon.com Inc.,"4,212","78,62,877",,,AMAZON COM,AMZN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,AMERCO,390,"1,50,930",,,AMERCO,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,American Express Co.,"8,580","10,67,095",,,AMERICAN EXPRESS,AXP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,American International Group Inc.,"11,544","6,46,349",,,AMERICAN INTERNATIONAL,AIG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,American Tower Corp.,"4,680","9,90,382",,,AMERICAN TOWER,AMT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,American Water Works Co. Inc.,"11,232","12,89,209",,,AMERICAN WATER WORKS,AWK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Ameriprise Financial Inc.,"1,482","2,15,646",,,AMERIPRISE FINANCIAL,AMP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,AmerisourceBergen Corp.,"1,794","1,56,347",,,AMERISOURCEBERGEN,ABC.VI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,AMETEK Inc.,"2,340","2,09,687",,,AMETEK,AME
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Amgen Inc.,"6,708","12,51,579",,,AMGEN,AMGN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Amphenol Corp., Class A","1,482","1,38,300",,,AMPHENOL,APH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Anadarko Petroleum Corp.,"4,602","3,38,983",,,ANADARKO PETROLEUM,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Analog Devices Inc.,"4,914","5,77,198",,,ANALOG DEVICES,ADI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Annaly Capital Management Inc.,"17,004","1,62,388",,,ANNALY CAPITAL MANAGEMENT,NLY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,ANSYS Inc.,"1,092","2,21,807",,,ANSYS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Anthem Inc.,"2,652","7,81,306",,,ANTHEM,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,AO Smith Corp.,"3,822","1,73,710",,,AO SMITH,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Aon PLC,"2,886","5,46,176",,,AON,AON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Apple Inc.,"47,346","1,00,86,592",,,APPLE,AAPL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Applied Materials Inc.,"10,452","5,16,015",,,APPLIED MATERIALS,AMAT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Arch Capital Group Ltd.,"3,432","1,32,784",,,ARCH CAPITAL,ACGL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Arrow Electronics Inc.,780,"56,636",,,ARROW ELECTRONICS,ARW
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Assurant Inc.,624,"70,737",,,ASSURANT,AIZ
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,AT&T Inc.,"73,086","24,88,578",,,AT T,T
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Athene Holding Ltd., Class A","1,248","50,993",,,ATHENE HOLDING,ATH-PA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Atmos Energy Corp.,"10,218","11,14,171",,,ATMOS ENERGY,ATO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Autodesk Inc.,"2,340","3,65,438",,,AUTODESK,ADSK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Automatic Data Processing Inc.,"5,304","8,83,222",,,AUTOMATIC DATA PROCESSING,ADP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,AutoZone Inc.,234,"2,62,791",,,AUTOZONE,AZO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,AvalonBay Communities Inc.,"1,560","3,25,712",,,AVALONBAY COMMUNITIES,AVB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Avery Dennison Corp.,"2,184","2,50,876",,,AVERY DENNISON,AVY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Axalta Coating Systems Ltd.,"6,630","1,96,447",,,AXALTA COATING SYSTEMS,AXTA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Baker Hughes a GE Co.,"23,478","5,96,106",,,BAKER HUGHES A GE,0RR8.L
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Ball Corp.,"4,368","3,12,225",,,BALL,BALL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Bank of America Corp.,"88,686","27,20,886",,,BANK OF AMERICA,BAC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Bank of New York Mellon Corp. (The),"8,736","4,09,893",,,BANK OF NEW YORK MELLON THE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Baxter International Inc.,"4,368","3,66,781",,,BAXTER INTERNATIONAL,BAX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,BB&T Corp.,"7,020","3,61,741",,,BB T,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Becton Dickinson and Co.,"2,652","6,70,426",,,BECTON DICKINSON AND,BDX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Berkshire Hathaway Inc., Class B","11,934","24,51,602",,,BERKSHIRE HATHAWAY,BRK-B
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Best Buy Co. Inc.,"2,496","1,91,019",,,BEST BUY,BBY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Biogen Inc.,"1,950","4,63,749",,,BIOGEN,BIIB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,BioMarin Pharmaceutical Inc.,"2,028","1,60,861",,,BIOMARIN PHARMACEUTICAL,BMRN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,BlackRock Inc.,"1,253","5,86,003",,,BLACKROCK,BLK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Boeing Co. (The),"5,772","19,69,291",,,BOEING THE,BA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Booking Holdings Inc.,546,"10,30,089",,,BOOKING,1BKNG.MI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,BorgWarner Inc.,"2,106","79,607",,,BORGWARNER,BWA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Boston Properties Inc.,"1,326","1,76,292",,,BOSTON PROPERTIES,0HOX.L
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Boston Scientific Corp.,"14,976","6,35,881",,,BOSTON SCIENTIFIC,BSX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Brighthouse Financial Inc. (a)(b),"2,846","1,11,478",,,BRIGHTHOUSE FINANCIAL A B,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Bristol-Myers Squibb Co.,"16,614","7,37,828",,,BRISTOL MYERS SQUIBB,BMY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Broadcom Inc.,"4,602","13,34,534",,,BROADCOM,AVGO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Broadridge Financial Solutions Inc.,"1,092","1,38,815",,,BROADRIDGE FINANCIAL SOLUTIONS,BR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Brown-Forman Corp., Class B, NVS","3,555","1,94,850",,,BROWN FORMAN NVS,BF-B
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Burlington Stores Inc.,546,"98,690",,,BURLINGTON STORES,BURL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cadence Design Systems Inc.,"1,716","1,26,830",,,CADENCE DESIGN SYSTEMS,CDNS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Capital One Financial Corp.,"5,382","4,97,404",,,CAPITAL ONE FINANCIAL,COFI.VI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cardinal Health Inc.,"3,432","1,56,945",,,CARDINAL HEALTH,CAH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CarMax Inc.,"1,794","1,57,441",,,CARMAX,KMX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Caterpillar Inc.,"6,162","8,11,351",,,CATERPILLAR,CAT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cboe Global Markets Inc.,390,"42,631",,,CBOE GLOBAL MARKETS,CBOE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"CBRE Group Inc., Class A","5,148","2,72,895",,,CBRE,CBRE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"CBS Corp., Class B, NVS","2,028","1,04,462",,,CBS NVS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CDW Corp./DE,"1,170","1,38,247",,,CDW DE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Celgene Corp.,"6,708","6,16,197",,,CELGENE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Centene Corp.,"3,042","1,58,458",,,CENTENE,CNC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CenturyLink Inc.,"9,396","1,13,598",,,CENTURYLINK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cerner Corp.,"4,290","3,07,379",,,CERNER,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CH Robinson Worldwide Inc.,"1,326","1,11,026",,,CH ROBINSON WORLDWIDE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Charles Schwab Corp. (The),"9,282","4,01,168",,,CHARLES SCHWAB THE,SCHW
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Charter Communications Inc., Class A","1,560","6,01,193",,,CHARTER COMMUNICATIONS,CHTR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cheniere Energy Inc. (a)(b),"12,012","7,82,582",,,CHENIERE ENERGY A B,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Chevron Corp.,"2,886","3,55,295",,,CHEVRON,CVX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Chipotle Mexican Grill Inc.,390,"3,10,257",,,CHIPOTLE MEXICAN GRILL,CMG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Chubb Ltd.,"4,368","6,67,605",,,CHUBB,AEX.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Church & Dwight Co. Inc,"3,120","2,35,373",,,CHURCH DWIGHT,CHD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cigna Corp.,"3,978","6,75,942",,,CIGNA,CGN.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cincinnati Financial Corp.,"1,248","1,33,948",,,CINCINNATI FINANCIAL,CCJ.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cintas Corp.,"1,482","3,85,972",,,CINTAS,CTAS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cisco Systems Inc.,"47,580","26,35,932",,,CISCO SYSTEMS,CSCO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CIT Group Inc.,"3,120","1,57,716",,,CIT,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Citigroup Inc.,"26,364","18,76,062",,,CITIGROUP,C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Citizens Financial Group Inc.,"5,772","2,15,065",,,CITIZENS FINANCIAL,CFG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Citrix Systems Inc.,"1,560","1,47,014",,,CITRIX SYSTEMS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Clorox Co. (The),"1,092","1,77,559",,,CLOROX THE,CLX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CME Group Inc.,"3,120","6,06,590",,,CME,CME
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Coca-Cola Co. (The),"45,318","23,85,086",,,COCA COLA THE,KO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cognex Corp.,"2,028","89,252",,,COGNEX,CGNX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Cognizant Technology Solutions Corp., Class A","6,006","3,91,231",,,COGNIZANT TECHNOLOGY SOLUTIONS,CTSH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Colgate-Palmolive Co.,"9,048","6,49,104",,,COLGATE PALMOLIVE,CL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Comcast Corp., Class A","46,722","20,16,989",,,COMCAST,CMCSA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Conagra Brands Inc.,"4,134","1,19,349",,,CONAGRA BRANDS,CAG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Concho Resources Inc.,"5,226","5,10,476",,,CONCHO RESOURCES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Consolidated Edison Inc.,"12,558","10,66,928",,,CONSOLIDATED EDISON,ED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Constellation Brands Inc., Class A","2,028","3,99,151",,,CONSTELLATION BRANDS,STZ
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cooper Companies Inc. (The),390,"1,31,586",,,COOPER COMPANIES THE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Copart Inc.,"3,354","2,60,036",,,COPART,CPRT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Corning Inc.,"8,268","2,54,241",,,CORNING,GLW
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CoStar Group Inc.(a),780,"4,80,012",,,COSTAR A,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Costco Wholesale Corp.,"5,538","15,26,439",,,COSTCO WHOLESALE,COST
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Coty Inc., Class A","9,204","1,00,416",,,COTY,COTY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Crown Castle International Corp.,"4,524","6,02,868",,,CROWN CASTLE INTERNATIONAL,0I4W.L
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CSX Corp.,"9,126","6,42,470",,,CSX,CSX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Cummins Inc.,"1,248","2,04,672",,,CUMMINS,CMI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,CVS Health Corp.,"13,338","7,45,194",,,CVS HEALTH,CVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Danaher Corp.,"6,786","9,53,433",,,DANAHER,DHR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Darden Restaurants Inc.,"1,014","1,23,262",,,DARDEN RESTAURANTS,DRI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Deere & Co.,"3,120","5,16,828",,,DEERE,DE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Dell Technologies Inc., Class C","2,496","1,44,119",,,DELL TECHNOLOGIES,DELL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Dentsply Sirona Inc.,"3,198","1,74,131",,,DENTSPLY SIRONA,XRAY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,DexCom Inc.,858,"1,34,594",,,DEXCOM,DXCM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Digital Realty Trust Inc.,"1,404","1,60,561",,,DIGITAL REALTY TRUST,DLR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Discover Financial Services,"2,964","2,65,989",,,DISCOVER FINANCIAL SERVICES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Discovery Inc., Class A","4,290","1,30,030",,,DISCOVERY,WBD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Dollar General Corp.,"2,574","3,44,967",,,DOLLAR GENERAL,DG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Dollar Tree Inc.,"2,340","2,38,095",,,DOLLAR TREE,DLTR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Domino’s Pizza Inc.,546,"1,33,513",,,DOMINO S PIZZA,DPZ
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Dover Corp.,"1,716","1,66,195",,,DOVER,DOV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,DR Horton Inc.,"3,666","1,68,379",,,DR HORTON,DHI.MX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,DXC Technology Co.,"3,744","2,08,803",,,DXC TECHNOLOGY,DXC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Eaton Corp. PLC,"4,446","3,65,417",,,EATON,ETN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,eBay Inc.,"11,778","4,85,136",,,EBAY,EBAY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Ecolab Inc.,"5,304","10,69,976",,,ECOLAB,ECL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Edison International,"6,708","5,00,014",,,EDISON INTERNATIONAL,EIX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Edwards Lifesciences Corp.,"2,262","4,81,467",,,EDWARDS LIFESCIENCES,EWLS.VI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Electronic Arts Inc.,"3,042","2,81,385",,,ELECTRONIC ARTS,EA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Eli Lilly & Co.,"9,750","10,62,263",,,ELI LILLY,LLYD.XD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Emerson Electric Co.,"7,488","4,85,821",,,EMERSON ELECTRIC,EMR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,EOG Resources Inc.,"2,652","2,27,674",,,EOG RESOURCES,EOG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Equifax Inc.,"1,716","2,38,678",,,EQUIFAX,EFX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Equinix Inc.,702,"3,52,474",,,EQUINIX,EQIX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Equity Residential.,"4,758","3,75,359",,,EQUITY RESIDENTIAL,EQR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Essex Property Trust Inc.,546,"1,65,012",,,ESSEX PROPERTY TRUST,ESS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Estee Lauder Companies Inc. (The), Class A","2,886","5,31,572",,,ESTEE LAUDER COMPANIES THE,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Everest Re Group Ltd.,390,"96,190",,,EVEREST RE,ERE.HA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Eversource Energy,"21,216","16,09,446",,,EVERSOURCE ENERGY,ES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Exelon Corp.,390,"17,573",,,EXELON,EXC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Expedia Group Inc.,"1,716","2,27,782",,,EXPEDIA,EXPE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Expeditors International of Washington Inc.,"3,510","2,67,989",,,EXPEDITORS INTERNATIONAL OF WASHINGTON,EXPD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Facebook Inc., Class A","24,180","46,96,481",,,FACEBOOK,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fastenal Co.,"7,644","2,35,435",,,FASTENAL,FAST
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fidelity National Financial Inc.,"3,822","1,63,887",,,FIDELITY NATIONAL FINANCIAL,FNF
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fidelity National Information Services Inc.,"6,779","9,03,296",,,FIDELITY NATIONAL INFORMATION SERVICES,FIS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fifth Third Bancorp.,"6,396","1,89,897",,,FIFTH THIRD BANCORP,FITB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fiserv Inc.,"6,882","7,25,569",,,FISERV,FI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,FleetCor Technologies Inc.,"1,170","3,32,479",,,FLEETCOR TECHNOLOGIES,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,FLIR Systems Inc.,"2,340","1,16,204",,,FLIR SYSTEMS,
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Flowserve Corp.,"3,510","1,75,605",,,FLOWSERVE,FLS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fluor Corp.,"3,042","98,895",,,FLUOR,FLR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,FMC Corp.,"3,198","2,76,371",,,FMC,FMC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Ford Motor Co.,"34,944","3,33,016",,,FORD MOTOR,F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fortinet Inc.,"1,794","1,44,076",,,FORTINET,FTNT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fortive Corp.,"3,822","2,90,663",,,FORTIVE,FTV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Fortune Brands Home & Security Inc.,"2,496","1,37,130",,,FORTUNE BRANDS HOME SECURITY,2FB.SG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,"Fox Corp., Class A, NVS","3,734","1,39,353",,,FOX NVS,FOXA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Franklin Resources Inc.,"4,446","1,45,073",,,FRANKLIN RESOURCES,BEN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Freeport-McMoRan Inc.,"13,338","1,47,518",,,FREEPORT MCMORAN,FCX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Garmin Ltd.,"1,950","1,53,251",,,GARMIN,GRMN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Gartner Inc.,936,"1,30,413",,,GARTNER,IT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,General Dynamics Corp.,"2,886","5,36,623",,,GENERAL DYNAMICS,GD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,General Electric Co.,"94,848","9,91,162",,,GENERAL ELECTRIC,POR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,General Mills Inc.,"5,616","2,98,266",,,GENERAL MILLS,GIS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,General Motors Co.,"10,530","4,24,780",,,GENERAL MOTORS,GM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Genuine Parts Co.,"1,326","1,28,781",,,GENUINE PARTS,GPC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/19,United States — 55.1%,Gilead Sciences Inc.,"13,104","8,58,574",,,GILEAD SCIENCES,GILD
