year_a,year_b,ETF_TICKER,holding_name,ticker,w_a,w_b,delta_weight_pct
2019,2025,CRBN,concordia financial,7186,0.023589,0.01,-0.013588999999999999
2019,2025,CRBN,cgi,GIB.A,0.034736,0.02,-0.014736000000000003
2019,2025,CRBN,mtr,66,0.054762,0.04,-0.014761999999999997
2019,2025,CRBN,london stock exchange,LSEG,0.064767,0.05,-0.014767000000000002
2019,2025,CRBN,fidelity national financial,FNF,0.034944,0.02,-0.014944000000000002
2019,2025,CRBN,nxp semiconductors,NXPI,0.075415,0.06,-0.015414999999999998
2019,2025,CRBN,moncler,MONC,0.026155,0.01,-0.016155000000000003
2019,2025,CRBN,darden restaurants,DRI,0.026282,0.01,-0.016281999999999998
2019,2025,CRBN,stryker,SYK,0.146533,0.13,-0.016532999999999992
2019,2025,CRBN,western digital,WDC,0.036746,0.02,-0.016746
2019,2025,CRBN,amgen,AMGN,0.266862,0.25,-0.016861999999999988
2019,2025,CRBN,csx,CSX,0.136987,0.12,-0.016987000000000002
2019,2025,CRBN,erste bank,EBS,0.027031,0.01,-0.017030999999999998
2019,2025,CRBN,lloyds banking,LLOY,0.107103,0.09,-0.017103000000000007
2019,2025,CRBN,lululemon athletica,LULU,0.057205,0.04,-0.017204999999999998
2019,2025,CRBN,old dominion freight line,ODFL,0.04721,0.03,-0.017210000000000003
2019,2025,CRBN,barwa real estate,BRES,0.057274,0.04,-0.017273999999999998
2019,2025,CRBN,american express,AXP,0.227526,0.21,-0.017526000000000014
2019,2025,CRBN,bureau veritas,BVI,0.027608,0.01,-0.017608
2019,2025,CRBN,las vegas sands,LVS,0.078405,0.06,-0.018405000000000005
2019,2025,CRBN,rollins,ROL,0.02844,0.01,-0.018439999999999998
2019,2025,CRBN,bt,BT.A,0.0393,0.02,-0.0193
2019,2025,CRBN,sompo,8630,0.06942,0.05,-0.019419999999999993
2019,2025,CRBN,booking,BKNG,0.219636,0.2,-0.019635999999999987
2019,2025,CRBN,edenred,EDEN,0.049644,0.03,-0.019644000000000002
2019,2025,CRBN,standard chartered,STAN,0.069739,0.05,-0.019738999999999993
2019,2025,CRBN,shanghai international airport,600009,0.019977,0.0,-0.019977
2019,2025,CRBN,nice,NICE,0.041008,0.02,-0.021008000000000002
2019,2025,CRBN,rakuten,4755,0.051283,0.03,-0.021283000000000003
2019,2025,CRBN,bank of montreal,BMO,0.101356,0.08,-0.021356
2019,2025,CRBN,antofagasta,ANTO,0.111695,0.09,-0.021695000000000006
2019,2025,CRBN,zoetis,ZTS,0.131842,0.11,-0.021841999999999986
2019,2025,CRBN,mtn,MTN,0.032407,0.01,-0.022406999999999996
2019,2025,CRBN,danaher,DHR,0.203291,0.18,-0.023291000000000006
2019,2025,CRBN,ctbc financial holding,2891,0.043485,0.02,-0.023485000000000002
2019,2025,CRBN,suncorp,SUN,0.055132,0.03,-0.025132
2019,2025,CRBN,yuanta financial holding,2885,0.046799,0.02,-0.026799
2019,2025,CRBN,singapore telecommunications,Z74,0.076888,0.05,-0.026887999999999995
2019,2025,CRBN,agilent technologies,A,0.066953,0.04,-0.026952999999999998
2019,2025,CRBN,american international,AIG,0.137815,0.11,-0.027814999999999993
2019,2025,CRBN,kt and g,33780,0.037904,0.01,-0.027903999999999998
2019,2025,CRBN,legal and general,LGEN,0.038012,0.01,-0.028011999999999995
2019,2025,CRBN,canadian imperial bank of commerce,CM,0.088106,0.06,-0.028106000000000006
2019,2025,CRBN,align technology,ALGN,0.03825,0.01,-0.028249999999999997
2019,2025,CRBN,united overseas bank,U11,0.038252,0.01,-0.028252
2019,2025,CRBN,cincinnati financial,CINF,0.02856,0.0,-0.02856
2019,2025,CRBN,intertek,ITRK,0.030222,0.0,-0.030222
2019,2025,CRBN,tata consultancy services,TCS,0.080673,0.05,-0.030672999999999992
2019,2025,CRBN,sun life financial,SLF,0.040979,0.01,-0.030979
2019,2025,CRBN,waters,WAT,0.042022,0.01,-0.032021999999999995
2019,2025,CRBN,imperial brands,IMB,0.0721,0.04,-0.0321
2019,2025,CRBN,csl,CSL,0.163193,0.13,-0.033193
2019,2025,CRBN,principal financial,PFG,0.044403,0.01,-0.034402999999999996
2019,2025,CRBN,axis bank,AXISBANK,0.046451,0.01,-0.036451
2019,2025,CRBN,vonovia se,VNA,0.05655,0.02,-0.03655
2019,2025,CRBN,hewlett packard enterprise,HPE,0.058075,0.02,-0.038075
2019,2025,CRBN,resmed,RMD,0.04923,0.01,-0.03923
2019,2025,CRBN,delta electronics,2308,0.081029,0.04,-0.041029
2019,2025,CRBN,norfolk southern,NSC,0.111249,0.07,-0.041248999999999994
2019,2025,CRBN,daiichi sankyo,4568,0.101817,0.06,-0.04181700000000001
2019,2025,CRBN,experian,EXPN,0.106402,0.06,-0.046402
2019,2025,CRBN,sumitomo mitsui trust,8309,0.057196,0.01,-0.047195999999999995
2019,2025,CRBN,chunghwa telecom,2412,0.057763,0.01,-0.047763
2019,2025,CRBN,hoya,7741,0.128745,0.08,-0.048745
2019,2025,CRBN,ing groep,INGA,0.080384,0.03,-0.050384
2019,2025,CRBN,westpac banking,WBC,0.160671,0.11,-0.05067100000000001
2019,2025,CRBN,dollar general,DG,0.073554,0.02,-0.05355399999999999
2019,2025,CRBN,dbs,D05,0.064189,0.01,-0.054188999999999994
2019,2025,CRBN,american water works,AWK,0.274885,0.22,-0.05488499999999999
2019,2025,CRBN,t rowe price,TROW,0.075432,0.02,-0.055431999999999995
2019,2025,CRBN,commonwealth bank of australia,CBA,0.246374,0.19,-0.05637400000000001
2019,2025,CRBN,thermo fisher scientific,TMO,0.258616,0.2,-0.058616
2019,2025,CRBN,biogen,BIIB,0.098881,0.04,-0.058880999999999996
2019,2025,CRBN,vodafone,VOD,0.119499,0.06,-0.059498999999999996
2019,2025,CRBN,edwards lifesciences,EW,0.102658,0.04,-0.06265799999999999
2019,2025,CRBN,davide campari milano,CPR,0.084194,0.02,-0.064194
2019,2025,CRBN,tencent,700,0.625822,0.56,-0.06582199999999994
2019,2025,CRBN,ross stores,ROST,0.08817,0.02,-0.06817
2019,2025,CRBN,kddi,9433,0.131127,0.06,-0.071127
2019,2025,CRBN,takeda pharmaceutical,4502,0.131169,0.06,-0.07116900000000001
2019,2025,CRBN,b3 brasil bolsa balcao,B3SA3,0.074594,0.0,-0.074594
2019,2025,CRBN,canadian national railway,CNR,0.139227,0.06,-0.07922699999999999
2019,2025,CRBN,shin etsu chemical,4063,0.170869,0.09,-0.080869
2019,2025,CRBN,hsbc,HSBA,0.361073,0.28,-0.08107299999999995
2019,2025,CRBN,humana,HUM,0.093771,0.01,-0.083771
2019,2025,CRBN,diageo,DGE,0.173906,0.09,-0.08390600000000001
2019,2025,CRBN,ecolab,ECL,0.22814,0.14,-0.08814
2019,2025,CRBN,charter communications,CHTR,0.128186,0.04,-0.08818599999999999
2019,2025,CRBN,telefonica,TEF,0.108933,0.02,-0.088933
2019,2025,CRBN,pernod ricard,RI,0.108971,0.02,-0.088971
2019,2025,CRBN,prudential,PRU,0.131051,0.04,-0.09105099999999999
2019,2025,CRBN,berkshire hathaway,BRKB,0.522731,0.43,-0.09273099999999995
2019,2025,CRBN,sun hung kai properties,16,0.134806,0.04,-0.094806
2019,2025,CRBN,national australia bank,NAB,0.156224,0.06,-0.096224
2019,2025,CRBN,sanofi,SAN,0.216582,0.12,-0.096582
2019,2025,CRBN,accenture,ACN,0.288255,0.19,-0.09825499999999998
2019,2025,CRBN,prudential financial,PRU,0.119628,0.02,-0.099628
2019,2025,CRBN,illumina,ILMN,0.10456,0.0,-0.10456
2019,2025,CRBN,reckitt benckiser,RKT,0.127164,0.02,-0.107164
2019,2025,CRBN,compass,CPG,0.119195,0.01,-0.109195
2019,2025,CRBN,union pacific,UNP,0.311249,0.2,-0.11124899999999999
2019,2025,CRBN,johnson and johnson,JNJ,0.764496,0.65,-0.11449599999999993
2019,2025,CRBN,anheuser busch inbev,ABI,0.16189,0.04,-0.12189
2019,2025,CRBN,citigroup,C,0.400014,0.27,-0.13001399999999996
2019,2025,CRBN,cigna,CI,0.144124,0.01,-0.134124
2019,2025,CRBN,naspers class n,NPN,0.246932,0.11,-0.136932
2019,2025,CRBN,cvs health,CVS,0.15889,0.01,-0.14889
2019,2025,CRBN,glaxosmithkline,GSK,0.240622,0.09,-0.150622
2019,2025,CRBN,starbucks,SBUX,0.303937,0.15,-0.15393700000000002
2019,2025,CRBN,adobe,ADBE,0.328046,0.17,-0.158046
2019,2025,CRBN,aia,1299,0.309384,0.15,-0.159384
2019,2025,CRBN,bank of america,BAC,0.580147,0.41,-0.170147
2019,2025,CRBN,linde,LIN,0.181329,0.01,-0.17132899999999998
2019,2025,CRBN,nike,NKE,0.267556,0.09,-0.17755600000000002
2019,2025,CRBN,paypal,PYPL,0.269904,0.09,-0.17990399999999998
2019,2025,CRBN,verizon communications,VZ,0.480744,0.29,-0.19074400000000002
2019,2025,CRBN,merck and,MRK,0.494119,0.3,-0.19411899999999999
2019,2025,CRBN,cisco systems,CSCO,0.562033,0.36,-0.20203300000000002
2019,2025,CRBN,schlumberger,SLB,0.269223,0.06,-0.209223
2019,2025,CRBN,comcast,CMCSA,0.430062,0.21,-0.220062
2019,2025,CRBN,abbott laboratories,ABT,0.352003,0.12,-0.23200300000000001
2019,2025,CRBN,unitedhealth,UNH,0.513524,0.28,-0.23352399999999995
2019,2025,CRBN,pfizer,PFE,0.485758,0.23,-0.25575800000000004
2019,2025,CRBN,eversource energy,ES,0.343166,0.08,-0.263166
2019,2025,CRBN,medtronic,MDT,0.303473,0.04,-0.263473
2019,2025,CRBN,pepsico,PEP,0.380487,0.1,-0.28048700000000004
2019,2025,CRBN,unilever,ULVR,0.351387,0.06,-0.291387
2019,2025,CRBN,samsung electronics,5930,0.409952,0.09,-0.319952
2019,2025,CRBN,intel,INTC,0.507786,0.09,-0.417786
2019,2025,CRBN,at and t,T,1.06123,0.64,-0.4212299999999999
2019,2025,CRBN,alphabet,GOOG,1.599611,1.09,-0.5096109999999998
2020,2025,CRBN,nvidia,NVDA,0.514505,5.16,4.645495
2020,2025,CRBN,microsoft,MSFT,2.984326,4.47,1.485674
2020,2025,CRBN,broadcom,AVGO,0.269178,1.6,1.3308220000000002
2020,2025,CRBN,tesla,TSLA,0.427809,1.1,0.6721910000000001
2020,2025,CRBN,oneok,OKE,0.044801,0.54,0.49519900000000006
2020,2025,CRBN,taiwan semiconductor manufacturing,2330,0.685747,1.18,0.49425299999999994
2020,2025,CRBN,jpmorgan chase and,JPM,0.568172,1.01,0.441828
2020,2025,CRBN,l3harris technologies,LHX,0.075927,0.48,0.404073
2020,2025,CRBN,halliburton,HAL,0.102384,0.38,0.277616
2020,2025,CRBN,oracle,ORCL,0.24521,0.52,0.27479
2020,2025,CRBN,ametek,AME,0.044025,0.29,0.24597499999999997
2020,2025,CRBN,ingersoll rand,IR,0.01672,0.24,0.22327999999999998
2020,2025,CRBN,amphenol,APH,0.031623,0.23,0.19837700000000003
2020,2025,CRBN,united rentals,URI,0.034231,0.23,0.19576900000000003
2020,2025,CRBN,philip morris international,PM,0.2478,0.43,0.1822
2020,2025,CRBN,advanced micro devices,AMD,0.170595,0.35,0.17940499999999998
2020,2025,CRBN,netflix,NFLX,0.430844,0.61,0.17915599999999998
2020,2025,CRBN,altria,MO,0.167726,0.34,0.17227400000000004
2020,2025,CRBN,arista networks,ANET,0.016352,0.18,0.163648
2020,2025,CRBN,kla,KLAC,0.069185,0.23,0.160815
2020,2025,CRBN,exelon,EXC,0.011545,0.17,0.158455
2020,2025,CRBN,banco santander,SAN,0.073103,0.23,0.156897
2020,2025,CRBN,mitsubishi ufj financial,8306,0.105346,0.26,0.154654
2020,2025,CRBN,automatic data processing,ADP,0.142232,0.29,0.14776799999999998
2020,2025,CRBN,british american tobacco,BATS,0.163241,0.31,0.146759
2020,2025,CRBN,walmart,WMT,0.374698,0.52,0.14530200000000004
2020,2025,CRBN,freeport mcmoran,FCX,0.034769,0.18,0.145231
2020,2025,CRBN,uber technologies,UBER,0.065717,0.2,0.134283
2020,2025,CRBN,unicredit,UCG,0.035921,0.17,0.134079
2020,2025,CRBN,transdigm,TDG,0.047543,0.18,0.132457
2020,2025,CRBN,motorola solutions,MSI,0.035201,0.16,0.124799
2020,2025,CRBN,wheaton precious metals,WPM,0.086231,0.21,0.12376899999999999
2020,2025,CRBN,boston scientific,BSX,0.116541,0.24,0.12345899999999999
2020,2025,CRBN,idex,IEX,0.028608,0.15,0.121392
2020,2025,CRBN,aercap,AER,0.019495,0.14,0.12050500000000001
2020,2025,CRBN,bnp paribas,BNP,0.080627,0.2,0.119373
2020,2025,CRBN,hsbc,HSBA,0.163699,0.28,0.11630100000000002
2020,2025,CRBN,ss and c technologies,SSNC,0.019908,0.13,0.11009200000000001
2020,2025,CRBN,orix,8591,0.050726,0.16,0.10927400000000001
2020,2025,CRBN,japan tobacco,2914,0.053941,0.16,0.106059
2020,2025,CRBN,ashtead,AHT,0.047781,0.15,0.102219
2020,2025,CRBN,manulife financial,MFC,0.031211,0.13,0.098789
2020,2025,CRBN,morgan stanley,MS,0.083078,0.18,0.096922
2020,2025,CRBN,informa,INF,0.013218,0.11,0.096782
2020,2025,CRBN,eaton,ETN,0.08354,0.18,0.09645999999999999
2020,2025,CRBN,ferrari,RACE,0.06478,0.16,0.09522
2020,2025,CRBN,crowdstrike,CRWD,0.028503,0.12,0.091497
2020,2025,CRBN,dollarama,DOL,0.028772,0.12,0.091228
2020,2025,CRBN,southern copper,SCCO,0.068788,0.16,0.091212
2020,2025,CRBN,cme,CME,0.109839,0.2,0.090161
2020,2025,CRBN,capital one financial,COF,0.051206,0.14,0.08879400000000001
2020,2025,CRBN,international business machines,IBM,0.232169,0.32,0.08783100000000002
2020,2025,CRBN,abbvie,ABBV,0.352495,0.44,0.087505
2020,2025,CRBN,hydro one,H,0.073767,0.16,0.086233
2020,2025,CRBN,tokio marine,8766,0.066027,0.15,0.08397299999999999
2020,2025,CRBN,barclays,BARC,0.046236,0.13,0.083764
2020,2025,CRBN,cintas,CTAS,0.057007,0.14,0.08299300000000001
2020,2025,CRBN,banco bilbao vizcaya argentaria,BBVA,0.047714,0.13,0.082286
2020,2025,CRBN,american express,AXP,0.127768,0.21,0.082232
2020,2025,CRBN,cadence design systems,CDNS,0.037825,0.12,0.082175
2020,2025,CRBN,garmin,GRMN,0.038788,0.12,0.08121199999999999
2020,2025,CRBN,nn,NN,0.009807,0.09,0.080193
2020,2025,CRBN,axa,CS,0.08034,0.16,0.07966000000000001
2020,2025,CRBN,northern trust,NTRS,0.020961,0.1,0.079039
2020,2025,CRBN,amadeus it,AMS,0.061487,0.14,0.07851300000000001
2020,2025,CRBN,industrial bank of korea,24110,0.0015,0.08,0.0785
2020,2025,CRBN,japan post,6178,0.03203,0.11,0.07797
2020,2025,CRBN,chubb,CB,0.112135,0.19,0.077865
2020,2025,CRBN,legrand,LR,0.062146,0.14,0.077854
2020,2025,CRBN,natwest,NWG,0.013137,0.09,0.076863
2020,2025,CRBN,hilton worldwide,HLT,0.023622,0.1,0.076378
2020,2025,CRBN,welltower,WELL,0.045516,0.12,0.074484
2020,2025,CRBN,bharti airtel,BHARTIARTL,0.046103,0.12,0.07389699999999999
2020,2025,CRBN,united utilities,UU.,0.066179,0.14,0.07382100000000001
2020,2025,CRBN,cathay financial holding,2882,0.066402,0.14,0.07359800000000001
2020,2025,CRBN,hermes international,RMS,0.076618,0.15,0.07338199999999999
2020,2025,CRBN,aflac,AFL,0.067733,0.14,0.07226700000000001
2020,2025,CRBN,intuit,INTU,0.178393,0.25,0.071607
2020,2025,CRBN,royal bank of canada,RY,0.201916,0.27,0.068084
2020,2025,CRBN,roper technologies,ROP,0.102084,0.17,0.06791600000000002
2020,2025,CRBN,zurich insurance,ZURN,0.093057,0.16,0.066943
2020,2025,CRBN,relx,REL,0.093069,0.16,0.066931
2020,2025,CRBN,icici bank,ICICIBANK,0.01325,0.08,0.06675
2020,2025,CRBN,citigroup,C,0.206987,0.27,0.06301300000000001
2020,2025,CRBN,edison international,EIX,0.067459,0.13,0.062541
2020,2025,CRBN,intesa sanpaolo,ISP,0.068814,0.13,0.061186000000000004
2020,2025,CRBN,apollo global management,APO,0.019318,0.08,0.060682
2020,2025,CRBN,broadridge financial solutions,BR,0.029598,0.09,0.060402
2020,2025,CRBN,intercontinental exchange,ICE,0.08986,0.15,0.06014
2020,2025,CRBN,palo alto networks,PANW,0.060412,0.12,0.059587999999999995
2020,2025,CRBN,fastenal,FAST,0.060703,0.12,0.059296999999999996
2020,2025,CRBN,scentre,SCG,0.021458,0.08,0.058542
2020,2025,CRBN,sbi,8473,0.03285,0.09,0.05715
2020,2025,CRBN,costco wholesale,COST,0.332992,0.39,0.057008
2020,2025,CRBN,intuitive surgical,ISRG,0.183378,0.24,0.05662199999999998
2020,2025,CRBN,hca healthcare,HCA,0.05381,0.11,0.056190000000000004
2020,2025,CRBN,analog devices,ADI,0.113868,0.17,0.056132000000000015
2020,2025,CRBN,equitable,EQH,0.024149,0.08,0.055851
2020,2025,CRBN,nomura,8604,0.0656,0.12,0.05439999999999999
2020,2025,CRBN,kkr and,KKR,0.0462,0.1,0.05380000000000001
2020,2025,CRBN,al rajhi bank,1120,0.036332,0.09,0.053667999999999993
2020,2025,CRBN,blackrock,BLK,0.136801,0.19,0.053198999999999996
2020,2025,CRBN,genting singapore,G13,0.017713,0.07,0.05228700000000001
2020,2025,CRBN,3i,III,0.048142,0.1,0.05185800000000001
2020,2025,CRBN,synchrony financial,SYF,0.018458,0.07,0.051542000000000004
2020,2025,CRBN,cae,CAE,0.009629,0.06,0.050371
2020,2025,CRBN,micron technology,MU,0.119735,0.17,0.05026500000000002
2020,2025,CRBN,trimble,TRMB,0.03012,0.08,0.04988
2020,2025,CRBN,banco do brasil,BBAS3,0.020303,0.07,0.049697000000000005
2020,2025,CRBN,visa,V,0.68053,0.73,0.049470000000000014
2020,2025,CRBN,te connectivity,TEL,0.0813,0.13,0.04870000000000001
2020,2025,CRBN,thomson reuters,TRI,0.061489,0.11,0.048511
2020,2025,CRBN,marvell technology,MRVL,0.052228,0.1,0.04777200000000001
2020,2025,CRBN,idexx laboratories,IDXX,0.062595,0.11,0.047405
2020,2025,CRBN,essilorluxottica,EL,0.092945,0.14,0.047055000000000013
2020,2025,CRBN,nepi rockcastle,NRP,0.01431,0.06,0.045689999999999995
2020,2025,CRBN,netapp,NTAP,0.025795,0.07,0.04420500000000001
2020,2025,CRBN,mercadolibre,MELI,0.106191,0.15,0.043809
2020,2025,CRBN,booking,BKNG,0.156944,0.2,0.04305600000000001
2020,2025,CRBN,fortive,FTV,0.047855,0.09,0.042144999999999995
2020,2025,CRBN,hana financial,86790,0.018841,0.06,0.041159
2020,2025,CRBN,mizuho financial,8411,0.089265,0.13,0.04073500000000001
2020,2025,CRBN,paychex,PAYX,0.070173,0.11,0.039827
2020,2025,CRBN,computershare,CPU,0.020311,0.06,0.039689
2020,2025,CRBN,state street,STT,0.051006,0.09,0.038993999999999994
2020,2025,CRBN,arch capital,ACGL,0.021293,0.06,0.038707
2020,2025,CRBN,itc,ITC,0.031733,0.07,0.03826700000000001
2020,2025,CRBN,severn trent,SVT,0.061738,0.1,0.038262000000000004
2020,2025,CRBN,sun pharmaceutical industries,SUNPHARMA,0.011744,0.05,0.038256000000000005
2020,2025,CRBN,verisk analytics,VRSK,0.092063,0.13,0.037937
2020,2025,CRBN,verbund,VER,0.062164,0.1,0.03783600000000001
2020,2025,CRBN,snap on,SNA,0.022956,0.06,0.037043999999999994
2020,2025,CRBN,standard chartered,STAN,0.013356,0.05,0.036644
2020,2025,CRBN,lloyds banking,LLOY,0.053543,0.09,0.036456999999999996
2020,2025,CRBN,emerson electric,EMR,0.093683,0.13,0.036317
2020,2025,CRBN,kb financial,105560,0.023835,0.06,0.036165
2020,2025,CRBN,daiwa securities,8601,0.034532,0.07,0.035468000000000006
2020,2025,CRBN,fubon financial holding,2881,0.044857,0.08,0.035143
2020,2025,CRBN,american international,AIG,0.074858,0.11,0.03514200000000001
2020,2025,CRBN,brambles,BXB,0.035039,0.07,0.034961000000000006
2020,2025,CRBN,telstra,TLS,0.015161,0.05,0.034839
2020,2025,CRBN,terna rete elettrica nazionale,TRN,0.065834,0.1,0.034166
2020,2025,CRBN,servicenow,NOW,0.165883,0.2,0.03411700000000001
2020,2025,CRBN,aeroports de paris,ADP,0.017865,0.05,0.032135000000000004
2020,2025,CRBN,alcon,ALC,0.048525,0.08,0.031475
2020,2025,CRBN,ms and ad insurance,8725,0.039235,0.07,0.030765000000000008
2020,2025,CRBN,sonic healthcare,SHL,0.009419,0.04,0.030581
2020,2025,CRBN,aristocrat leisure,ALL,0.029547,0.06,0.030452999999999997
2020,2025,CRBN,cboe global markets,CBOE,0.009742,0.04,0.030258
2020,2025,CRBN,alinma bank,1150,6.2e-05,0.03,0.029938
2020,2025,CRBN,otis worldwide,OTIS,0.060447,0.09,0.029552999999999996
2020,2025,CRBN,elia,ELI,0.020589,0.05,0.029411000000000003
2020,2025,CRBN,quest diagnostics,DGX,0.041994,0.07,0.02800600000000001
2020,2025,CRBN,cochlear,COH,0.012881,0.04,0.027119
2020,2025,CRBN,constellation brands,STZ,0.072914,0.1,0.027086
2020,2025,CRBN,ferrovial,FER,0.043012,0.07,0.026988000000000005
2020,2025,CRBN,hulic,3003,0.013485,0.04,0.026515
2020,2025,CRBN,baker hughes,BKR,0.063624,0.09,0.026375999999999997
2020,2025,CRBN,ck asset,1113,0.043708,0.07,0.02629200000000001
2020,2025,CRBN,agnico eagle mines,AEM,0.063735,0.09,0.026264999999999997
2020,2025,CRBN,gilead sciences,GILD,0.183828,0.21,0.026172
2020,2025,CRBN,copart,CPRT,0.054298,0.08,0.025702000000000003
2020,2025,CRBN,godaddy,GDDY,0.014378,0.04,0.025622
2020,2025,CRBN,constellation software,CSU,0.074457,0.1,0.02554300000000001
2020,2025,CRBN,east japan railway,9020,0.014618,0.04,0.025382000000000002
2020,2025,CRBN,shinhan financial,55550,0.025072,0.05,0.024928000000000002
2020,2025,CRBN,steris,STE,0.015073,0.04,0.024927
2020,2025,CRBN,mitsubishi estate,8802,0.045219,0.07,0.024781000000000004
2020,2025,CRBN,alnylam pharmaceuticals,ALNY,0.025232,0.05,0.024768000000000002
2020,2025,CRBN,saudi telecom,7010,0.0363,0.06,0.0237
2020,2025,CRBN,sk hynix,660,0.086403,0.11,0.023597000000000007
2020,2025,CRBN,azrieli,AZRG,0.016587,0.04,0.023413
2020,2025,CRBN,ulta beauty,ULTA,0.027334,0.05,0.022666000000000002
2020,2025,CRBN,tc energy,TRP,0.067422,0.09,0.022578
2020,2025,CRBN,omnicom,OMC,0.017757,0.04,0.022243000000000002
2020,2025,CRBN,hindustan unilever,HINDUNILVR,0.047881,0.07,0.022119000000000007
2020,2025,CRBN,taiwan high speed rail,2633,0.017889,0.04,0.022111000000000002
2020,2025,CRBN,keysight technologies,KEYS,0.028296,0.05,0.021704
2020,2025,CRBN,pentair,PNR,0.018475,0.04,0.021525000000000002
2020,2025,CRBN,lam research,LRCX,0.118709,0.14,0.021291000000000018
2020,2025,CRBN,vicinity centres,VCX,0.008837,0.03,0.021163
2020,2025,CRBN,veeva systems,VEEV,0.079108,0.1,0.020892000000000008
2020,2025,CRBN,fortinet,FTNT,0.039176,0.06,0.020823999999999995
2020,2025,CRBN,fresenius se and kgaa,FRE,0.049557,0.07,0.02044300000000001
2020,2025,CRBN,vulcan materials,VMC,0.049892,0.07,0.020108000000000008
2020,2025,CRBN,yum brands,YUM,0.040121,0.06,0.019879
2020,2025,CRBN,keurig dr pepper,KDP,0.020219,0.04,0.019781
2020,2025,CRBN,fair isaac,FICO,0.020735,0.04,0.019265
2020,2025,CRBN,godrej consumer products,GODREJCP,0.010915,0.03,0.019084999999999998
2020,2025,CRBN,davita,DVA,0.011002,0.03,0.018998
2020,2025,CRBN,seagate technology,STX,0.021349,0.04,0.018651
2020,2025,CRBN,bank of america,BAC,0.391935,0.41,0.018064999999999998
2020,2025,CRBN,power of canada,POW,0.022025,0.04,0.017975
2020,2025,CRBN,corteva,CTVA,0.042249,0.06,0.017750999999999996
2020,2025,CRBN,fiserv,FI,0.132331,0.15,0.01766899999999999
2020,2025,CRBN,chipotle mexican grill,CMG,0.072716,0.09,0.017283999999999994
2020,2025,CRBN,metlife,MET,0.073266,0.09,0.016734
2020,2025,CRBN,dollar tree,DLTR,0.044072,0.06,0.015927999999999998
2020,2025,CRBN,singapore telecommunications,Z74,0.034153,0.05,0.015847
2020,2025,CRBN,westpac banking,WBC,0.094368,0.11,0.015632000000000007
2020,2025,CRBN,poste italiane,PST,0.02438,0.04,0.015620000000000002
2020,2025,CRBN,wipro,WIPRO,0.004433,0.02,0.015567000000000001
2020,2025,CRBN,mitsui fudosan,8801,0.02453,0.04,0.015470000000000001
2020,2025,CRBN,las vegas sands,LVS,0.04464,0.06,0.015359999999999999
2020,2025,CRBN,wolters kluwer,WKL,0.044792,0.06,0.015208
2020,2025,CRBN,antofagasta,ANTO,0.075249,0.09,0.014751
2020,2025,CRBN,akamai technologies,AKAM,0.03539,0.05,0.014610000000000005
2020,2025,CRBN,whitbread,WTB,0.026388,0.04,0.013611999999999999
2020,2025,CRBN,zebra technologies,ZBRA,0.026509,0.04,0.013491
2020,2025,CRBN,tractor supply,TSCO,0.047173,0.06,0.012826999999999998
2020,2025,CRBN,recruit,6098,0.097284,0.11,0.012716000000000005
2020,2025,CRBN,paycom software,PAYC,0.017901,0.03,0.012098999999999999
2020,2025,CRBN,gecina,GFC,0.01825,0.03,0.01175
2020,2025,CRBN,m and t bank,MTB,0.018341,0.03,0.011659
2020,2025,CRBN,flutter entertainment,FLUT,0.038501,0.05,0.011499000000000002
2020,2025,CRBN,equifax,EFX,0.048607,0.06,0.011393
2020,2025,CRBN,wsp global,WSP,0.029645,0.04,0.010355
2020,2025,CRBN,bank of montreal,BMO,0.069736,0.08,0.010263999999999995
2020,2025,CRBN,hlb,28300,0.00989,0.02,0.010110000000000001
2020,2025,CRBN,monster beverage,MNST,0.080279,0.09,0.009720999999999994
2020,2025,CRBN,church and dwight,CHD,0.060639,0.07,0.009361000000000008
2020,2025,CRBN,iron mountain,IRM,0.020851,0.03,0.009148999999999997
2020,2025,CRBN,publicis groupe,PUB,0.011156,0.02,0.008844000000000001
2020,2025,CRBN,edenred,EDEN,0.021549,0.03,0.008451
2020,2025,CRBN,kakao,35720,0.031761,0.04,0.008239000000000003
2020,2025,CRBN,tradeweb markets,TW,0.011913,0.02,0.008087
2020,2025,CRBN,ucb,UCB,0.022282,0.03,0.007717999999999999
2020,2025,CRBN,telus,T,0.03275,0.04,0.0072499999999999995
2020,2025,CRBN,microchip technology,MCHP,0.052831,0.06,0.007168999999999995
2020,2025,CRBN,franco nevada,FNV,0.103131,0.11,0.006869
2020,2025,CRBN,next,NXT,0.02364,0.03,0.006359999999999998
2020,2025,CRBN,asian paints,ASIANPAINT,0.034282,0.04,0.005718000000000001
2020,2025,CRBN,transunion,TRU,0.054974,0.06,0.005025999999999996
2020,2025,CRBN,suncorp,SUN,0.02615,0.03,0.0038499999999999993
2020,2025,CRBN,pinterest,PINS,0.026442,0.03,0.0035579999999999987
2020,2025,CRBN,aon,AON,0.106577,0.11,0.0034229999999999955
2020,2025,CRBN,dai ichi life,8750,0.036616,0.04,0.003383999999999998
2020,2025,CRBN,trane technologies,TT,0.0669,0.07,0.0031000000000000055
2020,2025,CRBN,deutsche boerse,DB1,0.05754,0.06,0.002459999999999997
2020,2025,CRBN,datadog,DDOG,0.017725,0.02,0.0022749999999999992
2020,2025,CRBN,stryker,SYK,0.127765,0.13,0.0022350000000000148
